SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
27,28,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
28,27,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
29,27,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
30,27,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
31,27,rbf,0.05,76.4079784229038,76.28132695929307,70.18349816518639,69.94956492490616
32,27,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
33,27,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
34,27,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
35,27,sigmoid,1.0,77.5604577843384,76.62320730117341,71.96880005078513,70.44812968980347
36,27,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
37,27,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
38,27,sigmoid,0.05,72.14303938184536,72.01361726785456,62.69642316575897,62.48486708590565
39,27,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
