SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1904,40,5,13,1,0.7,sqrt,91.9366537276985,74.73707083876576,92.02104301585233,74.70894511751432
1905,40,5,13,1,0.7,log2,91.21161591310845,73.88526727509779,91.34853489016035,74.32394834108797
1906,40,5,13,1,0.9,sqrt,93.34463215060231,73.71432710415762,93.44195824021979,73.63113097209923
1907,40,5,13,1,0.9,log2,93.17369197966212,74.73996812979864,93.26599493588533,74.99313314514507
1908,40,5,13,3,0.7,sqrt,88.05450768137335,73.88526727509779,88.29708542455883,74.1608356685962
1909,40,5,13,3,0.7,log2,87.542689482988,72.00927133130523,87.68971577561115,71.99784688892606
1910,40,5,13,3,0.9,sqrt,89.59060011298817,72.52064319860929,89.7397794076714,72.34077605587352
1911,40,5,13,3,0.9,log2,89.16352304412005,73.03346371142982,89.30835637996782,73.23402210853688
1912,40,5,14,1,0.7,sqrt,91.55322289650648,72.34825438215269,91.7149389231445,72.13562315512209
1913,40,5,14,1,0.7,log2,92.49184480527765,73.71432710415762,92.5725416597477,74.12663921444411
1914,40,5,14,1,0.9,sqrt,93.60049569004791,73.20150659133711,93.71063829188901,73.21916686924209
1915,40,5,14,1,0.9,log2,93.94201155395186,74.40098507895118,94.02875231747106,74.38940579932292
1916,40,5,14,3,0.7,sqrt,88.05396096440873,73.20150659133711,88.22524086610521,73.098760544099
1917,40,5,14,3,0.7,log2,87.32919650830098,72.86686947703897,87.45389935753997,72.91169324105192
1918,40,5,14,3,0.9,sqrt,89.88901645618064,72.01216862233812,90.0978920657419,72.12278458539194
1919,40,5,14,3,0.9,log2,89.67561460098773,72.69013472403303,89.89685870305433,72.59450880796263
1920,45,2,5,1,0.7,sqrt,81.27120806225285,74.56757931334202,80.16724115232184,73.25741325555238
1921,45,2,5,1,0.7,log2,81.69773841415633,72.6886860785166,80.60771984634357,70.85895399746123
1922,45,2,5,1,0.9,sqrt,81.44242159167533,73.37099811676083,80.35697982388939,71.515282899091
1923,45,2,5,1,0.9,log2,81.56962440544528,74.2256989714617,80.43840474972897,72.67676770296823
1924,45,2,5,3,0.7,sqrt,80.16228381900022,73.20295523685354,79.11144024100041,71.73657673595754
1925,45,2,5,3,0.7,log2,80.50334408543364,73.20150659133711,79.54839486905068,71.8444313993227
1926,45,2,5,3,0.9,sqrt,80.97260948007217,73.54338693321743,79.99910607671804,71.99207687756945
1927,45,2,5,3,0.9,log2,80.11918429828879,73.03201506591337,79.05055708553006,71.62833823828787
1928,45,2,6,1,0.7,sqrt,85.02569569733748,73.54048964218457,84.55337456119547,72.82900545689903
1929,45,2,6,1,0.7,log2,83.70309624040969,73.88671592061422,82.9720501211327,72.6021381143085
1930,45,2,6,1,0.9,sqrt,84.2579228400124,74.05475880052151,83.6118494799823,73.10194573337088
1931,45,2,6,1,0.9,log2,84.9401344923733,74.05620744603796,84.3568452073416,72.91126906182537
1932,45,2,6,3,0.7,sqrt,82.59335192171014,72.85962624945675,81.97178175862409,71.50112588493398
1933,45,2,6,3,0.7,log2,82.89258834034953,73.03636100246271,82.25842779029445,72.04739946631797
1934,45,2,6,3,0.9,sqrt,83.27647476901208,74.05765609155439,82.67150696833153,72.87812649066186
1935,45,2,6,3,0.9,log2,83.65935888323948,73.03201506591337,83.05002546484198,71.5460295493279
1936,45,2,7,1,0.7,sqrt,86.77518998414521,73.71287845864117,86.6422796624142,73.56612128836002
1937,45,2,7,1,0.7,log2,86.39166803345908,75.25423728813558,86.12366873755481,74.69313384897069
1938,45,2,7,1,0.9,sqrt,87.62834180744628,74.90511371867305,87.26767409175179,74.08484906388958
1939,45,2,7,1,0.9,log2,87.96912871539737,73.88381862958134,87.77420670696029,73.1122774868889
1940,45,2,7,3,0.7,sqrt,85.2391886720245,73.20005794582066,85.24186234235367,72.59738500065069
1941,45,2,7,3,0.7,log2,85.15308075009568,72.00927133130521,84.88361198434178,71.10201032004476
1942,45,2,7,3,0.9,sqrt,85.45213492974688,71.50079675503405,85.1817643090584,70.90189402473999
1943,45,2,7,3,0.9,log2,85.83647695587993,73.20005794582066,85.58596554521009,71.96578007796165
1944,45,2,8,1,0.7,sqrt,89.50549450549451,73.71432710415762,89.4657486622777,73.55833416666698
1945,45,2,8,1,0.7,log2,88.60915204198785,74.39663914240185,88.36808201508462,73.60596974923806
1946,45,2,8,1,0.9,sqrt,90.44347857780693,73.37824134434305,90.30853987366368,73.35079772334998
1947,45,2,8,1,0.9,log2,90.05931879066208,74.22569897146168,89.89279096120268,73.73878010932366
1948,45,2,8,3,0.7,sqrt,85.75082463142165,73.37534405331016,85.84359790589116,73.17855960286181
1949,45,2,8,3,0.7,log2,85.66581014342208,72.17586556569607,85.73019901935659,71.88875560790507
1950,45,2,8,3,0.9,sqrt,86.9029395148798,74.22569897146168,86.83673037335365,73.65417019297482
1951,45,2,8,3,0.9,log2,86.86020447214476,73.37679269882659,86.68618869513551,72.99654487116433
1952,45,2,9,1,0.7,sqrt,90.57131922803565,75.42228016804289,90.50564936472539,75.16633441427182
1953,45,2,9,1,0.7,log2,90.95538789568639,75.08329711719543,90.87318850653946,74.86391854063535
1954,45,2,9,1,0.9,sqrt,91.63860186248247,73.71577574967405,91.54221889472231,72.84846321769358
1955,45,2,9,1,0.9,log2,91.4678439305305,74.22425032594525,91.40146136188154,73.98203952121148
1956,45,2,9,3,0.7,sqrt,86.39075683851803,73.02911777488049,86.44341015237454,72.60070628277846
1957,45,2,9,3,0.7,log2,86.26246059081882,72.51919455309286,86.29138178619253,72.30402448538256
1958,45,2,9,3,0.9,sqrt,88.0551455178321,72.69013472403303,88.00899516555158,72.77831711430561
1959,45,2,9,3,0.9,log2,88.05459880086745,73.3695494712444,88.08292657775819,73.19345126044422
1960,45,2,10,1,0.7,sqrt,91.38210048657808,74.22425032594525,91.35170270952977,74.36957459981187
1961,45,2,10,1,0.7,log2,92.19251726714415,74.23004490801102,92.18104123534158,74.4355167403937
1962,45,2,10,1,0.9,sqrt,92.49148032730122,75.76271186440678,92.44817739664495,75.33479660919194
1963,45,2,10,1,0.9,log2,92.53439760902447,74.05475880052151,92.49877678842185,74.10239036325994
1964,45,2,10,3,0.7,sqrt,87.03096240409674,72.52209184412575,87.14294893513419,72.4637781753996
1965,45,2,10,3,0.7,log2,87.37211379002424,73.88526727509779,87.42270358692637,73.52938368139561
