SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
20,5,2,7,3,0.7,sqrt,95.09919128639265,93.75667058803471,95.25728263887817,93.98129968321065
21,5,2,7,3,0.7,log2,95.3179671368391,93.34799583994,95.46539233009506,93.62715643541016
22,5,2,7,3,0.9,sqrt,95.93053101202969,93.93159770173733,96.06231913743301,94.16183525734829
23,5,2,7,3,0.9,log2,95.85766597980235,93.28985729630197,95.96181483467107,93.48760285721795
24,5,2,8,1,0.7,sqrt,96.96619691953055,94.51502906927182,97.0242350294758,94.68938755558473
25,5,2,8,1,0.7,log2,96.96612249150988,93.87362965236218,97.03755786752023,94.07277259117144
26,5,2,8,1,0.9,sqrt,97.33084105789862,93.99007723390108,97.38140791490068,94.19053431778858
27,5,2,8,1,0.9,log2,97.02453785515456,93.17323922050024,97.091857046977,93.42096652738219
28,5,2,8,3,0.7,sqrt,96.0764524628232,93.99024772816395,96.18332760461878,94.20547225511922
29,5,2,8,3,0.7,log2,95.87227513700071,93.28934581351336,95.9834039763762,93.52755663683412
30,5,2,8,3,0.9,sqrt,96.30975240987298,94.04838627180196,96.39908860868715,94.25877236522497
31,5,2,8,3,0.9,log2,96.1055750840505,93.6398820179701,96.19776371990717,93.81835531181109
32,5,2,9,1,0.7,sqrt,97.15577572072907,93.81463863740987,97.20880333597756,94.01995923991866
33,5,2,9,1,0.7,log2,97.2432818078779,93.23171875266397,97.2828590513165,93.39487393574434
34,5,2,9,1,0.9,sqrt,97.76839275879153,93.99041822242683,97.79772944579994,94.13212887870269
